Orthogroup	1	2	3	4	5	6	7	8	9	10
OG0006679	GO:0005542; GO:0005829; GO:0006111; GO:0006730; GO:0016594; GO:0017174; GO:0032259; GO:0042802; GO:0046498; GO:0046500; GO:0051289; GO:1901052; GO:1904047 (16)	GO:0005542; GO:0017174; GO:0032259; GO:0071704 (14)								
OG0006680	None									
OG0006681	GO:0016020 (30)									
OG0006682	GO:0005576; GO:0051424 (23)	GO:0005576; GO:0016020; GO:0051424 (7)								
OG0006683	None									
OG0006684	None									
OG0006685	GO:0003723; GO:0007624; GO:0009897; GO:0016491 (30)									
OG0006686	None									
OG0006687	None									
OG0006688	GO:0005886; GO:0098552 (30)									
OG0006689	None									
OG0006690	GO:0000045; GO:0003924; GO:0004767; GO:0005525; GO:0005776; GO:0006886; GO:0010008; GO:0012505 (30)									
OG0006691	GO:0000209; GO:0006511; GO:0007283; GO:0030154; GO:0046872; GO:0060255; GO:0061630 (25)	GO:0046872; GO:0060255 (5)								
OG0006692	None									
OG0006693	GO:0007219; GO:0007220; GO:0070765 (19)	GO:0007219; GO:0016020 (11)								
OG0006694	None									
OG0006695	None									
OG0006696	None									
OG0006697	None									
OG0006698	None									
OG0006699	None									
OG0006700	None									
OG0006701	None									
OG0006702	None									
OG0006703	None									
OG0006704	None									
OG0006705	None									
OG0006706	None									
OG0006707	None									
OG0006708	None									
OG0006709	None									
OG0006710	None									
OG0006711	None									
OG0006712	GO:0000502; GO:0005783; GO:0070628; GO:0080129 (30)									
OG0006713	None									
OG0006714	GO:0008270 (30)									
OG0006715	GO:0005737; GO:0006457; GO:0016272; GO:0044183; GO:0051082 (20)	GO:0006457; GO:0016272; GO:0051082 (10)								
OG0006716	None									
OG0006717	None									
OG0006718	None									
OG0006719	None									
OG0006720	GO:0016020; GO:0016192 (30)									
OG0006721	GO:0016020 (30)									
OG0006722	None									
OG0006723	GO:0003677; GO:0003700; GO:0005634 (25)	GO:0000981; GO:0003677; GO:0005634 (5)								
OG0006724	GO:0003924; GO:0005525; GO:0005930; GO:0006886; GO:0016192; GO:0060271; GO:0061512 (17)	GO:0003924; GO:0005525; GO:0016192; GO:0051649 (12)	GO:0003924; GO:0005525 (1)							
OG0006725	None									
OG0006726	None									
OG0006727	None									
OG0006728	GO:0016020 (30)									
OG0006729	None									
OG0006730	None									
OG0006731	None									
OG0006732	None									
OG0006733	None									
OG0006734	None									
OG0006735	None									
OG0006736	None									
OG0006737	None									
OG0006738	None									
OG0006739	None									
OG0006740	None									
OG0006741	None									
OG0006742	None									
OG0006743	GO:0015187; GO:0015812; GO:0015816; GO:0016020; GO:0044292; GO:0044306; GO:0098700; GO:0098793 (18)	GO:0016020 (12)								
OG0006744	None									
OG0006745	GO:0016020 (30)									
OG0006746	None									
OG0006747	GO:0005783; GO:0008013; GO:0016043; GO:0016055; GO:0030178; GO:0030433; GO:0043130 (22)	GO:0005737; GO:0008013; GO:0016043; GO:0016055; GO:0030178; GO:0043231 (8)								
OG0006748	None									
OG0006749	None									
OG0006750	GO:0004844; GO:0005634; GO:0005739; GO:0006284 (17)	GO:0004844; GO:0005634; GO:0005739; GO:0097510 (13)								
OG0006751	None									
OG0006752	GO:0004045 (29)									
OG0006753	None									
OG0006754	GO:0016020; GO:0022857 (30)									
OG0006755	None									
OG0006756	None									
OG0006757	GO:0016020 (30)									
OG0006758	GO:0004930; GO:0016020 (17)	GO:0004715; GO:0004989; GO:0004993; GO:0007187; GO:0007268; GO:0016020; GO:0030425; GO:0030594; GO:0045202 (13)								
OG0006759	GO:0005743; GO:0006850; GO:0050833 (23)	GO:0005743; GO:0006850 (7)								
OG0006760	None									
OG0006761	None									
OG0006762	None									
OG0006763	None									
OG0006764	None									
OG0006765	None									
OG0006766	None									
OG0006767	None									
OG0006768	None									
OG0006769	None									
OG0006770	None									
OG0006771	GO:0003677; GO:0005634; GO:0005667; GO:0006351; GO:0006357 (1)									
OG0006772	None									
OG0006773	None									
OG0006774	GO:0003700; GO:0004197; GO:0005634; GO:0006508; GO:0008270; GO:0043565 (2)	GO:0003700; GO:0005634; GO:0008270; GO:0043565 (1)	GO:0005634; GO:0006355; GO:0008270 (1)							
OG0006775	None									
OG0006776	None									
OG0006777	None									
OG0006778	None									
OG0006779	GO:0000209; GO:0061630 (29)									
OG0006780	None									
OG0006781	None									
OG0006782	GO:0046872; GO:0060255; GO:0061630; GO:0072487 (28)	GO:0003006; GO:0003924; GO:0005525; GO:0007264; GO:0022412; GO:0035006; GO:0035099; GO:0061630 (1)								
OG0006783	GO:0005576; GO:0008061 (29)									
OG0006784	GO:0004423; GO:0046872 (29)									
OG0006785	None									
OG0006786	GO:0002224; GO:0004888; GO:0006955; GO:0016020 (29)									
OG0006787	None									
OG0006788	None									
OG0006789	GO:0005787; GO:0006465; GO:0045047 (20)	GO:0005787; GO:0006465 (9)								
OG0006790	None									
OG0006791	None									
OG0006792	None									
OG0006793	None									
OG0006794	GO:0005634; GO:0005737; GO:0006355; GO:0043066 (29)									
OG0006795	None									
OG0006796	GO:0016491 (29)									
OG0006797	None									
OG0006798	None									
OG0006799	None									
OG0006800	None									
OG0006801	None									
OG0006802	None									
OG0006803	GO:0003677; GO:0005634; GO:0016020 (29)									
OG0006804	None									
OG0006805	None									
OG0006806	GO:0005680; GO:0090266 (29)									
OG0006807	GO:0005576; GO:0005886; GO:0006887; GO:0007165; GO:0044218; GO:0044231; GO:0090729 (29)									
OG0006808	None									
OG0006809	None									
OG0006810	GO:0000076; GO:0003677; GO:0006281; GO:0009649; GO:0031298; GO:0043111; GO:0048511 (29)									
OG0006811	GO:0006338; GO:0031011 (28)	GO:0006338; GO:0016020; GO:0031011 (1)								
OG0006812	None									
OG0006813	None									
OG0006814	GO:0000462; GO:0005730; GO:0030686; GO:0030688 (29)									
OG0006815	GO:0005744; GO:0030150 (29)									
OG0006816	None									
OG0006817	None									
OG0006818	None									
OG0006819	GO:0005506; GO:0016020; GO:0020037; GO:0070330 (29)									
OG0006820	None									
OG0006821	None									
OG0006822	None									
OG0006823	None									
OG0006824	GO:0000070; GO:0000775; GO:0005634; GO:0032133; GO:0051233; GO:0051301 (29)									
OG0006825	None									
OG0006826	None									
OG0006827	None									
OG0006828	None									
OG0006829	GO:0004674; GO:0005524; GO:0006468; GO:0016020 (27)	GO:0004672; GO:0005524; GO:0006468 (2)								
OG0006830	GO:0004842; GO:0008270; GO:0016020; GO:0016567 (29)									
OG0006831	None									
OG0006832	GO:0000723; GO:0000724; GO:0003697; GO:0005524; GO:0005657; GO:0005813; GO:0007131; GO:0008094; GO:0033063; GO:0042148; GO:0140664 (29)									
OG0006833	None									
OG0006834	None									
OG0006835	None									
OG0006836	GO:0000981; GO:0003677; GO:0005634 (25)	GO:0003677; GO:0005634 (4)								
OG0006837	GO:0005886; GO:0015098 (29)									
OG0006838	GO:0003924; GO:0004767; GO:0005525; GO:0005768; GO:0005794; GO:0032482 (29)									
OG0006839	None									
OG0006840	GO:0000981; GO:0003989; GO:0005634; GO:0005667; GO:0005737; GO:0032922; GO:0045944; GO:0046983 (21)	GO:0000981; GO:0003677; GO:0005634; GO:0005667; GO:0005737; GO:0032922; GO:0045944; GO:0046983 (7)	GO:0000981; GO:0032922; GO:0045944; GO:0046983 (1)							
OG0006841	None									
OG0006842	None									
OG0006843	None									
OG0006844	None									
OG0006845	None									
OG0006846	GO:0003676; GO:0008270; GO:0010571; GO:0031431; GO:0043539; GO:1901987 (28)									
OG0006847	None									
OG0006848	GO:0046872 (28)	GO:0016020 (1)								
OG0006849	None									
OG0006850	GO:0003713; GO:0018023; GO:0018026; GO:0018027; GO:0030785; GO:0042800; GO:0045944; GO:0046975 (29)									
OG0006851	GO:0004672; GO:0005524; GO:0006468; GO:0007283; GO:0030719; GO:0034587; GO:0043186 (28)									
OG0006852	None									
OG0006853	None									
OG0006854	None									
OG0006855	GO:0005179; GO:0005576 (29)									
OG0006856	None									
OG0006857	GO:0016020 (29)									
OG0006858	None									
OG0006859	GO:0005509 (29)									
OG0006860	None									
OG0006861	GO:0005112; GO:0007154; GO:0016020 (23)	GO:0007219; GO:0016020 (3)	GO:0007154; GO:0016020 (3)							
OG0006862	GO:0005634; GO:0006261 (29)									
OG0006863	GO:0004222; GO:0004674; GO:0031625; GO:0032813; GO:0051092; GO:0061630 (29)									
OG0006864	GO:0016020; GO:0040011; GO:0071944 (29)									
OG0006865	None									
OG0006866	None									
OG0006867	GO:0002196; GO:0003676; GO:0004813; GO:0005524; GO:0006419; GO:0006450 (20)	GO:0003676; GO:0004813; GO:0005524; GO:0006419 (9)								
OG0006868	None									
OG0006869	None									
OG0006870	GO:0046872 (29)									
OG0006871	None									
OG0006872	GO:0003847; GO:0016042 (21)	GO:0003847 (8)								
OG0006873	None									
OG0006874	GO:0005506; GO:0016702 (19)	GO:0006725; GO:0008199; GO:0016702 (10)								
OG0006875	None									
OG0006876	None									
OG0006877	None									
OG0006878	None									
OG0006879	None									
OG0006880	GO:0006672; GO:0016020; GO:0017040 (27)	GO:0003735; GO:0005840; GO:0006412; GO:0006672; GO:0016020; GO:0017040; GO:1990904 (2)								
OG0006881	None									
OG0006882	None									
OG0006883	None									
OG0006884	None									
OG0006885	None									
OG0006886	None									
OG0006887	GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (6)	GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0046872; GO:0090729 (4)	GO:0005576; GO:0005886; GO:0006887; GO:0016301; GO:0016310; GO:0044218; GO:0044231; GO:0090729 (1)							
OG0006888	None									
OG0006889	None									
OG0006890	GO:0005634; GO:0031966 (23)	GO:0031966 (5)								
OG0006891	None									
OG0006892	GO:0005789; GO:0051604 (28)									
OG0006893	GO:0004722; GO:0005739; GO:0006470; GO:0017018; GO:0046872 (27)									
OG0006894	None									
OG0006895	GO:0000712; GO:0003682; GO:0006281; GO:0031297; GO:0046982; GO:0071821 (22)	GO:0006281; GO:0046982; GO:0071821 (6)								
OG0006896	None									
OG0006897	None									
OG0006898	None									
OG0006899	None									
OG0006900	None									
OG0006901	None									
OG0006902	None									
OG0006903	None									
OG0006904	None									
OG0006905	None									
OG0006906	None									
OG0006907	None									
OG0006908	None									
OG0006909	None									
OG0006910	None									
OG0006911	GO:0003924; GO:0005525; GO:0031514 (28)									
OG0006912	GO:0005179 (20)	GO:0005179; GO:0016020 (8)								
OG0006913	None									
OG0006914	None									
OG0006915	GO:0016020 (28)									
OG0006916	GO:0016020 (27)	GO:0008374; GO:0016020 (1)								
OG0006917	None									
OG0006918	GO:0000178; GO:0000460; GO:0003677; GO:0003723; GO:0005730; GO:0005737; GO:0010468 (14)	GO:0003677; GO:0003723; GO:0005730; GO:0005737; GO:0006364 (14)								
OG0006919	GO:0000122; GO:0004861; GO:0005654; GO:0005737; GO:0045736; GO:0097322 (16)	GO:0000122; GO:0004861; GO:0005634; GO:0005737; GO:0017069 (12)								
OG0006920	GO:0006886; GO:0006888; GO:0006890; GO:0006891; GO:0016905; GO:0030126 (28)									
OG0006921	None									
OG0006922	None									
OG0006923	GO:0003700; GO:0005634; GO:0007423; GO:0045944; GO:0046983; GO:0048663; GO:0061564; GO:0070888 (19)	GO:0046983 (9)								
OG0006924	GO:0005764; GO:0005770; GO:0005829; GO:0016197; GO:0030119 (28)									
OG0006925	GO:0016020 (28)									
OG0006926	None									
OG0006927	None									
OG0006928	None									
OG0006929	GO:0008270; GO:0009086; GO:0032259; GO:0047150 (28)									
OG0006930	None									
OG0006931	None									
OG0006932	None									
OG0006933	GO:0005319; GO:0016020; GO:0016757 (28)									
OG0006934	None									
OG0006935	None									
OG0006936	None									
OG0006937	GO:0005743; GO:0015031 (28)									
OG0006938	GO:0004842; GO:0006996; GO:0016020; GO:0016567; GO:0046872 (24)	GO:0004842; GO:0006996; GO:0016020; GO:0016567; GO:0016874; GO:0046872 (4)								
OG0006939	None									
OG0006940	None									
OG0006941	None									
OG0006942	None									
OG0006943	None									
OG0006944	None									
OG0006945	None									
OG0006946	None									
OG0006947	GO:0000813; GO:0015031; GO:0031902 (28)									
OG0006948	None									
OG0006949	None									
OG0006950	GO:0000151; GO:0000209; GO:0005576; GO:0005737; GO:0005886; GO:0006511; GO:0006887; GO:0008270; GO:0031624; GO:0032436; GO:0044218; GO:0044231; GO:0061630; GO:0090729 (25)	GO:0004842; GO:0005576; GO:0005886; GO:0006887; GO:0008270; GO:0016567; GO:0044218; GO:0044231; GO:0060255; GO:0090729 (2)	GO:0004842; GO:0005576; GO:0005886; GO:0006887; GO:0008270; GO:0016567; GO:0044218; GO:0044231; GO:0090729 (1)							
OG0006951	None									
OG0006952	None									
OG0006953	None									
OG0006954	None									
OG0006955	None									
OG0006956	GO:0000981; GO:0003677; GO:0005634 (28)									
OG0006957	None									
OG0006958	GO:0016020 (28)									
OG0006959	GO:0003908; GO:0005634; GO:0006281; GO:0032259 (18)	GO:0003908; GO:0006281; GO:0032259 (10)								
OG0006960	None									
OG0006961	None									
OG0006962	None									
OG0006963	None									
OG0006964	None									
OG0006965	GO:0005765; GO:0005886; GO:0015232; GO:0015886; GO:0020037 (28)									
OG0006966	GO:0003676; GO:0005737; GO:0006807; GO:0016279; GO:0043414; GO:0044238 (19)	GO:0003676; GO:0005737; GO:0016279; GO:0018022 (9)								
OG0006967	None									
OG0006968	GO:0016020 (28)									
OG0006969	None									
OG0006970	GO:0016020 (28)									
OG0006971	GO:0000245; GO:0005634 (28)									
OG0006972	None									
OG0006973	GO:0007606; GO:0016020; GO:0033041 (28)									
OG0006974	None									
OG0006975	GO:0017150; GO:0050660 (28)									
OG0006976	GO:0016020 (28)									
OG0006977	None									
OG0006978	GO:0006631; GO:0016020 (28)									
OG0006979	None									
OG0006980	GO:0003006; GO:0003924; GO:0004767; GO:0005525; GO:0005829; GO:0005886; GO:0007015; GO:0007165; GO:0007264; GO:0016477; GO:0019901; GO:0022412; GO:0035006; GO:0035099 (28)									
OG0006981	None									
OG0006982	None									
OG0006983	None									
OG0006984	None									
OG0006985	GO:0003712; GO:0006357; GO:0016592 (28)									
OG0006986	None									
OG0006987	GO:0016020 (28)									
OG0006988	None									
OG0006989	GO:0004623; GO:0005576; GO:0005886; GO:0006887; GO:0007094; GO:0007140; GO:0008608; GO:0016301; GO:0016310; GO:0043063; GO:0044218; GO:0044231; GO:0051306; GO:0090729 (22)	GO:0004672; GO:0005524; GO:0005576; GO:0005886; GO:0006468; GO:0006887; GO:0007094; GO:0007140; GO:0008608; GO:0043063; GO:0044218; GO:0044231; GO:0051306; GO:0090729 (6)								
OG0006990	None									
OG0006991	None									
OG0006992	GO:0007094; GO:0034501; GO:0051301; GO:1990423 (28)									
OG0006993	None									
OG0006994	None									
OG0006995	None									
OG0006996	None									
OG0006997	None									
OG0006998	GO:0000724; GO:0003697; GO:0004386; GO:0005524; GO:0005634; GO:0006260; GO:0032508; GO:0042555 (28)									
OG0006999	None									
OG0007000	GO:0005737; GO:0005815 (27)									
OG0007001	GO:0003723; GO:0003735; GO:0006412; GO:0019843; GO:0022625; GO:0046872 (15)	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0046872; GO:1990904 (13)								
OG0007002	None									
OG0007003	None									
OG0007004	None									
OG0007005	GO:0006302; GO:0007095; GO:0016604; GO:0045739; GO:0070531; GO:0070536; GO:0070552 (28)									
OG0007006	None									
OG0007007	GO:0005789; GO:2000303 (28)									
OG0007008	GO:0005634; GO:0006275 (28)									
OG0007009	None									
OG0007010	None									
OG0007011	GO:0005634; GO:0031262; GO:0051301; GO:0051315 (28)									
OG0007012	None									
OG0007013	None									
OG0007014	None									
OG0007015	GO:0004888; GO:0005230; GO:0005886 (28)									
OG0007016	None									
OG0007017	None									
OG0007018	None									
OG0007019	None									
OG0007020	None									
OG0007021	None									
OG0007022	None									
OG0007023	None									
OG0007024	GO:0008250; GO:0016757; GO:0018279 (1)									
OG0007025	None									
OG0007026	None									
OG0007027	None									
OG0007028	None									
OG0007029	None									
OG0007030	None									
OG0007031	None									
OG0007032	None									
OG0007033	None									
OG0007034	None									
OG0007035	None									
OG0007036	None									
OG0007037	GO:0005634; GO:0005730; GO:0008270 (27)									
OG0007038	GO:0000977; GO:0000981; GO:0006357; GO:0032502; GO:0046983 (16)	GO:0046983 (11)								
OG0007039	None									
OG0007040	GO:0005576 (27)									
OG0007041	None									
OG0007042	None									
OG0007043	None									
OG0007044	None									
OG0007045	None									
OG0007046	None									
OG0007047	GO:0003723; GO:0004521; GO:0005634; GO:0005737; GO:0043565 (27)									
OG0007048	GO:0005634; GO:0005737; GO:0016787; GO:0043122; GO:0070530 (27)									
OG0007049	GO:0031965 (27)									
OG0007050	None									
OG0007051	GO:0005730 (27)									
OG0007052	None									
OG0007053	None									
OG0007054	GO:0000139 (27)									
OG0007055	None									
OG0007056	GO:0000164; GO:0005783; GO:0019888; GO:0031400; GO:0032516; GO:0034976; GO:0045936 (27)									
OG0007057	None									
OG0007058	None									
OG0007059	None									
OG0007060	None									
OG0007061	None									
OG0007062	None									
OG0007063	GO:0004843; GO:0016579 (27)									
OG0007064	None									
OG0007065	None									
OG0007066	None									
OG0007067	None									
OG0007068	GO:0005634; GO:0005737; GO:0032502 (27)									
OG0007069	None									
OG0007070	None									
OG0007071	GO:0005886; GO:0015031; GO:0031201; GO:0031901; GO:0032266; GO:2000786 (27)									
OG0007072	None									
OG0007073	None									
OG0007074	None									
OG0007075	None									
OG0007076	None									
OG0007077	None									
OG0007078	GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (27)									
OG0007079	GO:0006814 (27)									
OG0007080	None									
OG0007081	None									
OG0007082	None									
OG0007083	None									
OG0007084	GO:0004623; GO:0004672; GO:0005524; GO:0005576; GO:0005886; GO:0006468; GO:0006887; GO:0007165; GO:0032440; GO:0044218; GO:0044231; GO:0090729 (16)	GO:0004672; GO:0005524; GO:0005576; GO:0005886; GO:0006468; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (8)	GO:0004672; GO:0005524; GO:0006468 (2)	GO:0005576; GO:0005886; GO:0006887; GO:0044218; GO:0044231; GO:0090729 (1)						
OG0007085	GO:0004930; GO:0016020 (26)									
OG0007086	GO:0016020 (23)									
OG0007087	None									
OG0007088	None									
OG0007089	None									
OG0007090	GO:0005164; GO:0005737; GO:0009898; GO:0031625; GO:0043122; GO:0046330; GO:0046872; GO:0060255 (27)									
